"id","country_id:id","state_id:id","name"
"res_custom_city_mx_jal_083","base.mx","base.state_mx_jal","Tala"
"res_custom_city_mx_jal_084","base.mx","base.state_mx_jal","Talpa de Allende"
"res_custom_city_mx_jal_085","base.mx","base.state_mx_jal","Tamazula de Gordiano"
"res_custom_city_mx_jal_086","base.mx","base.state_mx_jal","Tapalpa"
"res_custom_city_mx_jal_087","base.mx","base.state_mx_jal","Tecalitlán"
"res_custom_city_mx_jal_088","base.mx","base.state_mx_jal","Tecolotlán"
"res_custom_city_mx_jal_089","base.mx","base.state_mx_jal","Techaluta de Montenegro"
"res_custom_city_mx_jal_090","base.mx","base.state_mx_jal","Tenamaxtlán"
"res_custom_city_mx_jal_091","base.mx","base.state_mx_jal","Teocaltiche"
"res_custom_city_mx_jal_092","base.mx","base.state_mx_jal","Teocuitatlán de Corona"
"res_custom_city_mx_jal_093","base.mx","base.state_mx_jal","Tepatitlán de Morelos"
"res_custom_city_mx_jal_094","base.mx","base.state_mx_jal","Tequila"
"res_custom_city_mx_jal_095","base.mx","base.state_mx_jal","Teuchitlán"
"res_custom_city_mx_jal_096","base.mx","base.state_mx_jal","Tizapán el Alto"
"res_custom_city_mx_jal_097","base.mx","base.state_mx_jal","Tlajomulco de Zúñiga"
"res_custom_city_mx_jal_098","base.mx","base.state_mx_jal","San Pedro Tlaquepaque"
"res_custom_city_mx_jal_099","base.mx","base.state_mx_jal","Tolimán"
"res_custom_city_mx_jal_100","base.mx","base.state_mx_jal","Tomatlán"
"res_custom_city_mx_jal_101","base.mx","base.state_mx_jal","Tonalá"
"res_custom_city_mx_jal_102","base.mx","base.state_mx_jal","Tonaya"
"res_custom_city_mx_jal_103","base.mx","base.state_mx_jal","Tonila"
"res_custom_city_mx_jal_104","base.mx","base.state_mx_jal","Totatiche"
"res_custom_city_mx_jal_105","base.mx","base.state_mx_jal","Tototlán"
"res_custom_city_mx_jal_106","base.mx","base.state_mx_jal","Tuxcacuesco"
"res_custom_city_mx_jal_107","base.mx","base.state_mx_jal","Tuxcueca"
"res_custom_city_mx_jal_108","base.mx","base.state_mx_jal","Tuxpan"
"res_custom_city_mx_jal_109","base.mx","base.state_mx_jal","Unión de San Antonio"
"res_custom_city_mx_jal_110","base.mx","base.state_mx_jal","Unión de Tula"
"res_custom_city_mx_jal_111","base.mx","base.state_mx_jal","Valle de Guadalupe"
"res_custom_city_mx_jal_112","base.mx","base.state_mx_jal","Valle de Juárez"
"res_custom_city_mx_jal_113","base.mx","base.state_mx_jal","San Gabriel"
"res_custom_city_mx_jal_114","base.mx","base.state_mx_jal","Villa Corona"
"res_custom_city_mx_jal_115","base.mx","base.state_mx_jal","Villa Guerrero"
"res_custom_city_mx_jal_116","base.mx","base.state_mx_jal","Villa Hidalgo"
"res_custom_city_mx_jal_117","base.mx","base.state_mx_jal","Cañadas de Obregón"
"res_custom_city_mx_jal_118","base.mx","base.state_mx_jal","Yahualica de González Gallo"
"res_custom_city_mx_jal_119","base.mx","base.state_mx_jal","Zacoalco de Torres"
"res_custom_city_mx_jal_120","base.mx","base.state_mx_jal","Zapopan"
"res_custom_city_mx_jal_121","base.mx","base.state_mx_jal","Zapotiltic"
"res_custom_city_mx_jal_122","base.mx","base.state_mx_jal","Zapotitlán de Vadillo"
"res_custom_city_mx_jal_123","base.mx","base.state_mx_jal","Zapotlán del Rey"
"res_custom_city_mx_jal_124","base.mx","base.state_mx_jal","Zapotlanejo"
"res_custom_city_mx_jal_125","base.mx","base.state_mx_jal","San Ignacio Cerro Gordo"
"res_custom_city_mx_mex_001","base.mx","base.state_mx_mex","Acambay de Ruíz Castañeda"
"res_custom_city_mx_mex_002","base.mx","base.state_mx_mex","Acolman"
"res_custom_city_mx_mex_003","base.mx","base.state_mx_mex","Aculco"
"res_custom_city_mx_mex_004","base.mx","base.state_mx_mex","Almoloya de Alquisiras"
"res_custom_city_mx_mex_005","base.mx","base.state_mx_mex","Almoloya de Juárez"
"res_custom_city_mx_mex_006","base.mx","base.state_mx_mex","Almoloya del Río"
"res_custom_city_mx_mex_007","base.mx","base.state_mx_mex","Amanalco"
"res_custom_city_mx_mex_008","base.mx","base.state_mx_mex","Amatepec"
"res_custom_city_mx_mex_009","base.mx","base.state_mx_mex","Amecameca"
"res_custom_city_mx_mex_010","base.mx","base.state_mx_mex","Apaxco"
"res_custom_city_mx_mex_011","base.mx","base.state_mx_mex","Atenco"
"res_custom_city_mx_mex_012","base.mx","base.state_mx_mex","Atizapán"
"res_custom_city_mx_mex_013","base.mx","base.state_mx_mex","Atizapán de Zaragoza"
"res_custom_city_mx_mex_014","base.mx","base.state_mx_mex","Atlacomulco"
"res_custom_city_mx_mex_015","base.mx","base.state_mx_mex","Atlautla"
"res_custom_city_mx_mex_016","base.mx","base.state_mx_mex","Axapusco"
"res_custom_city_mx_mex_017","base.mx","base.state_mx_mex","Ayapango"
"res_custom_city_mx_mex_018","base.mx","base.state_mx_mex","Calimaya"
"res_custom_city_mx_mex_019","base.mx","base.state_mx_mex","Capulhuac"
"res_custom_city_mx_mex_020","base.mx","base.state_mx_mex","Coacalco de Berriozábal"
"res_custom_city_mx_mex_021","base.mx","base.state_mx_mex","Coatepec Harinas"
"res_custom_city_mx_mex_022","base.mx","base.state_mx_mex","Cocotitlán"
"res_custom_city_mx_mex_023","base.mx","base.state_mx_mex","Coyotepec"
"res_custom_city_mx_mex_024","base.mx","base.state_mx_mex","Cuautitlán"
"res_custom_city_mx_mex_025","base.mx","base.state_mx_mex","Chalco"
"res_custom_city_mx_mex_026","base.mx","base.state_mx_mex","Chapa de Mota"
"res_custom_city_mx_mex_027","base.mx","base.state_mx_mex","Chapultepec"
"res_custom_city_mx_mex_028","base.mx","base.state_mx_mex","Chiautla"
"res_custom_city_mx_mex_029","base.mx","base.state_mx_mex","Chicoloapan"
"res_custom_city_mx_mex_030","base.mx","base.state_mx_mex","Chiconcuac"
"res_custom_city_mx_mex_031","base.mx","base.state_mx_mex","Chimalhuacán"
"res_custom_city_mx_mex_032","base.mx","base.state_mx_mex","Donato Guerra"
"res_custom_city_mx_mex_033","base.mx","base.state_mx_mex","Ecatepec de Morelos"
"res_custom_city_mx_mex_034","base.mx","base.state_mx_mex","Ecatzingo"
"res_custom_city_mx_mex_035","base.mx","base.state_mx_mex","Huehuetoca"
"res_custom_city_mx_mex_036","base.mx","base.state_mx_mex","Hueypoxtla"
"res_custom_city_mx_mex_037","base.mx","base.state_mx_mex","Huixquilucan"
"res_custom_city_mx_mex_038","base.mx","base.state_mx_mex","Isidro Fabela"
"res_custom_city_mx_mex_039","base.mx","base.state_mx_mex","Ixtapaluca"
"res_custom_city_mx_mex_040","base.mx","base.state_mx_mex","Ixtapan de la Sal"
"res_custom_city_mx_mex_041","base.mx","base.state_mx_mex","Ixtapan del Oro"
"res_custom_city_mx_mex_042","base.mx","base.state_mx_mex","Ixtlahuaca"
"res_custom_city_mx_mex_043","base.mx","base.state_mx_mex","Xalatlaco"
"res_custom_city_mx_mex_044","base.mx","base.state_mx_mex","Jaltenco"
"res_custom_city_mx_mex_045","base.mx","base.state_mx_mex","Jilotepec"
"res_custom_city_mx_mex_046","base.mx","base.state_mx_mex","Jilotzingo"
"res_custom_city_mx_mex_047","base.mx","base.state_mx_mex","Jiquipilco"
"res_custom_city_mx_mex_048","base.mx","base.state_mx_mex","Jocotitlán"
"res_custom_city_mx_mex_049","base.mx","base.state_mx_mex","Joquicingo"
"res_custom_city_mx_mex_050","base.mx","base.state_mx_mex","Juchitepec"
"res_custom_city_mx_mex_051","base.mx","base.state_mx_mex","Lerma"
"res_custom_city_mx_mex_052","base.mx","base.state_mx_mex","Malinalco"
"res_custom_city_mx_mex_053","base.mx","base.state_mx_mex","Melchor Ocampo"
"res_custom_city_mx_mex_054","base.mx","base.state_mx_mex","Metepec"
"res_custom_city_mx_mex_055","base.mx","base.state_mx_mex","Mexicaltzingo"
"res_custom_city_mx_mex_056","base.mx","base.state_mx_mex","Morelos"
"res_custom_city_mx_mex_057","base.mx","base.state_mx_mex","Naucalpan de Juárez"
"res_custom_city_mx_mex_058","base.mx","base.state_mx_mex","Nezahualcóyotl"
"res_custom_city_mx_mex_059","base.mx","base.state_mx_mex","Nextlalpan"
"res_custom_city_mx_mex_060","base.mx","base.state_mx_mex","Nicolás Romero"
"res_custom_city_mx_mex_061","base.mx","base.state_mx_mex","Nopaltepec"
"res_custom_city_mx_mex_062","base.mx","base.state_mx_mex","Ocoyoacac"
"res_custom_city_mx_mex_063","base.mx","base.state_mx_mex","Ocuilan"
"res_custom_city_mx_mex_064","base.mx","base.state_mx_mex","El Oro"
"res_custom_city_mx_mex_065","base.mx","base.state_mx_mex","Otumba"
"res_custom_city_mx_mex_066","base.mx","base.state_mx_mex","Otzoloapan"
"res_custom_city_mx_mex_067","base.mx","base.state_mx_mex","Otzolotepec"
"res_custom_city_mx_mex_068","base.mx","base.state_mx_mex","Ozumba"
"res_custom_city_mx_mex_069","base.mx","base.state_mx_mex","Papalotla"
"res_custom_city_mx_mex_070","base.mx","base.state_mx_mex","La Paz"
"res_custom_city_mx_mex_071","base.mx","base.state_mx_mex","Polotitlán"
"res_custom_city_mx_mex_072","base.mx","base.state_mx_mex","Rayón"
"res_custom_city_mx_mex_073","base.mx","base.state_mx_mex","San Antonio la Isla"
"res_custom_city_mx_mex_074","base.mx","base.state_mx_mex","San Felipe del Progreso"
"res_custom_city_mx_mex_075","base.mx","base.state_mx_mex","San Martín de las Pirámides"
"res_custom_city_mx_mex_076","base.mx","base.state_mx_mex","San Mateo Atenco"
"res_custom_city_mx_mex_077","base.mx","base.state_mx_mex","San Simón de Guerrero"
"res_custom_city_mx_mex_078","base.mx","base.state_mx_mex","Santo Tomás"
"res_custom_city_mx_mex_079","base.mx","base.state_mx_mex","Soyaniquilpan de Juárez"
"res_custom_city_mx_mex_080","base.mx","base.state_mx_mex","Sultepec"
"res_custom_city_mx_mex_081","base.mx","base.state_mx_mex","Tecámac"
"res_custom_city_mx_mex_082","base.mx","base.state_mx_mex","Tejupilco"
"res_custom_city_mx_mex_083","base.mx","base.state_mx_mex","Temamatla"
"res_custom_city_mx_mex_084","base.mx","base.state_mx_mex","Temascalapa"
"res_custom_city_mx_mex_085","base.mx","base.state_mx_mex","Temascalcingo"
"res_custom_city_mx_mex_086","base.mx","base.state_mx_mex","Temascaltepec"
"res_custom_city_mx_mex_087","base.mx","base.state_mx_mex","Temoaya"
"res_custom_city_mx_mex_088","base.mx","base.state_mx_mex","Tenancingo"
"res_custom_city_mx_mex_089","base.mx","base.state_mx_mex","Tenango del Aire"
"res_custom_city_mx_mex_090","base.mx","base.state_mx_mex","Tenango del Valle"
"res_custom_city_mx_mex_091","base.mx","base.state_mx_mex","Teoloyucan"
"res_custom_city_mx_mex_092","base.mx","base.state_mx_mex","Teotihuacán"
"res_custom_city_mx_mex_093","base.mx","base.state_mx_mex","Tepetlaoxtoc"
"res_custom_city_mx_mex_094","base.mx","base.state_mx_mex","Tepetlixpa"
"res_custom_city_mx_mex_095","base.mx","base.state_mx_mex","Tepotzotlán"
"res_custom_city_mx_mex_096","base.mx","base.state_mx_mex","Tequixquiac"
"res_custom_city_mx_mex_097","base.mx","base.state_mx_mex","Texcaltitlán"
"res_custom_city_mx_mex_098","base.mx","base.state_mx_mex","Texcalyacac"
"res_custom_city_mx_mex_099","base.mx","base.state_mx_mex","Texcoco"
"res_custom_city_mx_mex_100","base.mx","base.state_mx_mex","Tezoyuca"
"res_custom_city_mx_mex_101","base.mx","base.state_mx_mex","Tianguistenco"
"res_custom_city_mx_mex_102","base.mx","base.state_mx_mex","Timilpan"
"res_custom_city_mx_mex_103","base.mx","base.state_mx_mex","Tlalmanalco"
"res_custom_city_mx_mex_104","base.mx","base.state_mx_mex","Tlalnepantla de Baz"
"res_custom_city_mx_mex_105","base.mx","base.state_mx_mex","Tlatlaya"
"res_custom_city_mx_mex_106","base.mx","base.state_mx_mex","Toluca"
"res_custom_city_mx_mex_107","base.mx","base.state_mx_mex","Tonatico"
"res_custom_city_mx_mex_108","base.mx","base.state_mx_mex","Tultepec"
"res_custom_city_mx_mex_109","base.mx","base.state_mx_mex","Tultitlán"
"res_custom_city_mx_mex_110","base.mx","base.state_mx_mex","Valle de Bravo"
"res_custom_city_mx_mex_111","base.mx","base.state_mx_mex","Villa de Allende"
"res_custom_city_mx_mex_112","base.mx","base.state_mx_mex","Villa del Carbón"
"res_custom_city_mx_mex_113","base.mx","base.state_mx_mex","Villa Guerrero"
"res_custom_city_mx_mex_114","base.mx","base.state_mx_mex","Villa Victoria"
"res_custom_city_mx_mex_115","base.mx","base.state_mx_mex","Xonacatlán"
"res_custom_city_mx_mex_116","base.mx","base.state_mx_mex","Zacazonapan"
"res_custom_city_mx_mex_117","base.mx","base.state_mx_mex","Zacualpan"
"res_custom_city_mx_mex_118","base.mx","base.state_mx_mex","Zinacantepec"
"res_custom_city_mx_mex_119","base.mx","base.state_mx_mex","Zumpahuacán"
"res_custom_city_mx_mex_120","base.mx","base.state_mx_mex","Zumpango"
"res_custom_city_mx_mex_121","base.mx","base.state_mx_mex","Cuautitlán Izcalli"
"res_custom_city_mx_mex_122","base.mx","base.state_mx_mex","Valle de Chalco Solidaridad"
"res_custom_city_mx_mex_123","base.mx","base.state_mx_mex","Luvianos"
"res_custom_city_mx_mex_124","base.mx","base.state_mx_mex","San José del Rincón"
"res_custom_city_mx_mex_125","base.mx","base.state_mx_mex","Tonanitla"
"res_custom_city_mx_mic_001","base.mx","base.state_mx_mich","Acuitzio"
"res_custom_city_mx_mic_002","base.mx","base.state_mx_mich","Aguililla"
"res_custom_city_mx_mic_003","base.mx","base.state_mx_mich","Álvaro Obregón"
"res_custom_city_mx_mic_004","base.mx","base.state_mx_mich","Angamacutiro"
"res_custom_city_mx_mic_005","base.mx","base.state_mx_mich","Angangueo"
"res_custom_city_mx_mic_006","base.mx","base.state_mx_mich","Apatzingán"
"res_custom_city_mx_mic_007","base.mx","base.state_mx_mich","Aporo"
"res_custom_city_mx_mic_008","base.mx","base.state_mx_mich","Aquila"
"res_custom_city_mx_mic_009","base.mx","base.state_mx_mich","Ario"
"res_custom_city_mx_mic_010","base.mx","base.state_mx_mich","Arteaga"
"res_custom_city_mx_mic_011","base.mx","base.state_mx_mich","Briseñas"
"res_custom_city_mx_mic_012","base.mx","base.state_mx_mich","Buenavista"
"res_custom_city_mx_mic_013","base.mx","base.state_mx_mich","Carácuaro"
"res_custom_city_mx_mic_014","base.mx","base.state_mx_mich","Coahuayana"
"res_custom_city_mx_mic_015","base.mx","base.state_mx_mich","Coalcomán de Vázquez Pallares"
"res_custom_city_mx_mic_016","base.mx","base.state_mx_mich","Coeneo"
"res_custom_city_mx_mic_017","base.mx","base.state_mx_mich","Contepec"
"res_custom_city_mx_mic_018","base.mx","base.state_mx_mich","Copándaro"
"res_custom_city_mx_mic_019","base.mx","base.state_mx_mich","Cotija"
"res_custom_city_mx_mic_020","base.mx","base.state_mx_mich","Cuitzeo"
"res_custom_city_mx_mic_021","base.mx","base.state_mx_mich","Charapan"
"res_custom_city_mx_mic_022","base.mx","base.state_mx_mich","Charo"
"res_custom_city_mx_mic_023","base.mx","base.state_mx_mich","Chavinda"
"res_custom_city_mx_mic_024","base.mx","base.state_mx_mich","Cherán"
"res_custom_city_mx_mic_025","base.mx","base.state_mx_mich","Chilchota"
"res_custom_city_mx_mic_026","base.mx","base.state_mx_mich","Chinicuila"
"res_custom_city_mx_mic_027","base.mx","base.state_mx_mich","Chucándiro"
"res_custom_city_mx_mic_028","base.mx","base.state_mx_mich","Churintzio"
"res_custom_city_mx_mic_029","base.mx","base.state_mx_mich","Churumuco"
"res_custom_city_mx_mic_030","base.mx","base.state_mx_mich","Ecuandureo"
"res_custom_city_mx_mic_031","base.mx","base.state_mx_mich","Epitacio Huerta"
"res_custom_city_mx_mic_032","base.mx","base.state_mx_mich","Erongarícuaro"
"res_custom_city_mx_mic_033","base.mx","base.state_mx_mich","Gabriel Zamora"
"res_custom_city_mx_mic_034","base.mx","base.state_mx_mich","Hidalgo"
"res_custom_city_mx_mic_035","base.mx","base.state_mx_mich","La Huacana"
"res_custom_city_mx_mic_036","base.mx","base.state_mx_mich","Huandacareo"
"res_custom_city_mx_mic_037","base.mx","base.state_mx_mich","Huaniqueo"
"res_custom_city_mx_mic_038","base.mx","base.state_mx_mich","Huetamo"
"res_custom_city_mx_mic_039","base.mx","base.state_mx_mich","Huiramba"
"res_custom_city_mx_mic_040","base.mx","base.state_mx_mich","Indaparapeo"
"res_custom_city_mx_mic_041","base.mx","base.state_mx_mich","Irimbo"
"res_custom_city_mx_mic_042","base.mx","base.state_mx_mich","Ixtlán"
"res_custom_city_mx_mic_043","base.mx","base.state_mx_mich","Jacona"
"res_custom_city_mx_mic_044","base.mx","base.state_mx_mich","Jiménez"
"res_custom_city_mx_mic_045","base.mx","base.state_mx_mich","Jiquilpan"
"res_custom_city_mx_mic_046","base.mx","base.state_mx_mich","Juárez"
"res_custom_city_mx_mic_047","base.mx","base.state_mx_mich","Jungapeo"
"res_custom_city_mx_mic_048","base.mx","base.state_mx_mich","Lagunillas"
"res_custom_city_mx_mic_049","base.mx","base.state_mx_mich","Madero"
"res_custom_city_mx_mic_050","base.mx","base.state_mx_mich","Maravatío"
"res_custom_city_mx_mic_051","base.mx","base.state_mx_mich","Marcos Castellanos"
"res_custom_city_mx_mic_052","base.mx","base.state_mx_mich","Lázaro Cárdenas"
"res_custom_city_mx_mic_053","base.mx","base.state_mx_mich","Morelia"
"res_custom_city_mx_mic_054","base.mx","base.state_mx_mich","Morelos"
"res_custom_city_mx_mic_055","base.mx","base.state_mx_mich","Múgica"
"res_custom_city_mx_mic_056","base.mx","base.state_mx_mich","Nahuatzen"
"res_custom_city_mx_mic_057","base.mx","base.state_mx_mich","Nocupétaro"
"res_custom_city_mx_mic_058","base.mx","base.state_mx_mich","Nuevo Parangaricutiro"
"res_custom_city_mx_mic_059","base.mx","base.state_mx_mich","Nuevo Urecho"
"res_custom_city_mx_mic_060","base.mx","base.state_mx_mich","Numarán"
"res_custom_city_mx_mic_061","base.mx","base.state_mx_mich","Ocampo"
"res_custom_city_mx_mic_062","base.mx","base.state_mx_mich","Pajacuarán"
"res_custom_city_mx_mic_063","base.mx","base.state_mx_mich","Panindícuaro"
"res_custom_city_mx_mic_064","base.mx","base.state_mx_mich","Parácuaro"
"res_custom_city_mx_mic_065","base.mx","base.state_mx_mich","Paracho"
"res_custom_city_mx_mic_066","base.mx","base.state_mx_mich","Pátzcuaro"
"res_custom_city_mx_mic_067","base.mx","base.state_mx_mich","Penjamillo"
"res_custom_city_mx_mic_068","base.mx","base.state_mx_mich","Peribán"
"res_custom_city_mx_mic_069","base.mx","base.state_mx_mich","La Piedad"
"res_custom_city_mx_mic_070","base.mx","base.state_mx_mich","Purépero"
"res_custom_city_mx_mic_071","base.mx","base.state_mx_mich","Puruándiro"
"res_custom_city_mx_mic_072","base.mx","base.state_mx_mich","Queréndaro"
"res_custom_city_mx_mic_073","base.mx","base.state_mx_mich","Quiroga"
"res_custom_city_mx_mic_074","base.mx","base.state_mx_mich","Cojumatlán de Régules"
"res_custom_city_mx_mic_075","base.mx","base.state_mx_mich","Los Reyes"
"res_custom_city_mx_mic_076","base.mx","base.state_mx_mich","Sahuayo"
"res_custom_city_mx_mic_077","base.mx","base.state_mx_mich","San Lucas"
"res_custom_city_mx_mic_078","base.mx","base.state_mx_mich","Santa Ana Maya"
"res_custom_city_mx_mic_079","base.mx","base.state_mx_mich","Salvador Escalante"
"res_custom_city_mx_mic_080","base.mx","base.state_mx_mich","Senguio"
"res_custom_city_mx_mic_081","base.mx","base.state_mx_mich","Susupuato"
"res_custom_city_mx_mic_082","base.mx","base.state_mx_mich","Tacámbaro"
"res_custom_city_mx_mic_083","base.mx","base.state_mx_mich","Tancítaro"
"res_custom_city_mx_mic_084","base.mx","base.state_mx_mich","Tangamandapio"
"res_custom_city_mx_mic_085","base.mx","base.state_mx_mich","Tangancícuaro"
"res_custom_city_mx_mic_086","base.mx","base.state_mx_mich","Tanhuato"
"res_custom_city_mx_mic_087","base.mx","base.state_mx_mich","Taretan"
"res_custom_city_mx_mic_088","base.mx","base.state_mx_mich","Tarímbaro"
"res_custom_city_mx_mic_089","base.mx","base.state_mx_mich","Tepalcatepec"
"res_custom_city_mx_mic_090","base.mx","base.state_mx_mich","Tingambato"
"res_custom_city_mx_mic_091","base.mx","base.state_mx_mich","Tingüindín"
"res_custom_city_mx_mic_092","base.mx","base.state_mx_mich","Tiquicheo de Nicolás Romero"
"res_custom_city_mx_mic_093","base.mx","base.state_mx_mich","Tlalpujahua"
"res_custom_city_mx_mic_094","base.mx","base.state_mx_mich","Tlazazalca"
"res_custom_city_mx_mic_095","base.mx","base.state_mx_mich","Tocumbo"
"res_custom_city_mx_mic_096","base.mx","base.state_mx_mich","Tumbiscatío"
"res_custom_city_mx_mic_097","base.mx","base.state_mx_mich","Turicato"
"res_custom_city_mx_mic_098","base.mx","base.state_mx_mich","Tuxpan"
"res_custom_city_mx_mic_099","base.mx","base.state_mx_mich","Tuzantla"
"res_custom_city_mx_mic_100","base.mx","base.state_mx_mich","Tzintzuntzan"
"res_custom_city_mx_mic_101","base.mx","base.state_mx_mich","Tzitzio"
"res_custom_city_mx_mic_102","base.mx","base.state_mx_mich","Uruapan"
"res_custom_city_mx_mic_103","base.mx","base.state_mx_mich","Venustiano Carranza"
"res_custom_city_mx_mic_104","base.mx","base.state_mx_mich","Villamar"
"res_custom_city_mx_mic_105","base.mx","base.state_mx_mich","Vista Hermosa"
"res_custom_city_mx_mic_106","base.mx","base.state_mx_mich","Yurécuaro"
"res_custom_city_mx_mic_107","base.mx","base.state_mx_mich","Zacapu"
"res_custom_city_mx_mic_108","base.mx","base.state_mx_mich","Zamora"
"res_custom_city_mx_mic_109","base.mx","base.state_mx_mich","Zináparo"
"res_custom_city_mx_mic_110","base.mx","base.state_mx_mich","Zinapécuaro"
"res_custom_city_mx_mic_111","base.mx","base.state_mx_mich","Ziracuaretiro"
"res_custom_city_mx_mic_112","base.mx","base.state_mx_mich","Zitácuaro"
"res_custom_city_mx_mic_113","base.mx","base.state_mx_mich","José Sixto Verduzco"
"res_custom_city_mx_mor_001","base.mx","base.state_mx_mor","Amacuzac"
"res_custom_city_mx_mor_002","base.mx","base.state_mx_mor","Atlatlahucan"
"res_custom_city_mx_mor_003","base.mx","base.state_mx_mor","Axochiapan"
"res_custom_city_mx_mor_004","base.mx","base.state_mx_mor","Ayala"
"res_custom_city_mx_mor_005","base.mx","base.state_mx_mor","Coatlán del Río"
"res_custom_city_mx_mor_006","base.mx","base.state_mx_mor","Cuautla"
"res_custom_city_mx_mor_007","base.mx","base.state_mx_mor","Cuernavaca"
"res_custom_city_mx_mor_008","base.mx","base.state_mx_mor","Emiliano Zapata"
"res_custom_city_mx_mor_009","base.mx","base.state_mx_mor","Huitzilac"
"res_custom_city_mx_mor_010","base.mx","base.state_mx_mor","Jantetelco"
"res_custom_city_mx_mor_011","base.mx","base.state_mx_mor","Jiutepec"
"res_custom_city_mx_mor_012","base.mx","base.state_mx_mor","Jojutla"
"res_custom_city_mx_mor_013","base.mx","base.state_mx_mor","Jonacatepec"
"res_custom_city_mx_mor_014","base.mx","base.state_mx_mor","Mazatepec"
"res_custom_city_mx_mor_015","base.mx","base.state_mx_mor","Miacatlán"
"res_custom_city_mx_mor_016","base.mx","base.state_mx_mor","Ocuituco"
"res_custom_city_mx_mor_017","base.mx","base.state_mx_mor","Puente de Ixtla"
"res_custom_city_mx_mor_018","base.mx","base.state_mx_mor","Temixco"
"res_custom_city_mx_mor_019","base.mx","base.state_mx_mor","Tepalcingo"
"res_custom_city_mx_mor_020","base.mx","base.state_mx_mor","Tepoztlán"
"res_custom_city_mx_mor_021","base.mx","base.state_mx_mor","Tetecala"
"res_custom_city_mx_mor_022","base.mx","base.state_mx_mor","Tetela del Volcán"
"res_custom_city_mx_mor_023","base.mx","base.state_mx_mor","Tlalnepantla"
"res_custom_city_mx_mor_024","base.mx","base.state_mx_mor","Tlaltizapán de Zapata"
"res_custom_city_mx_mor_025","base.mx","base.state_mx_mor","Tlaquiltenango"
"res_custom_city_mx_mor_026","base.mx","base.state_mx_mor","Tlayacapan"
"res_custom_city_mx_mor_027","base.mx","base.state_mx_mor","Totolapan"
"res_custom_city_mx_mor_028","base.mx","base.state_mx_mor","Xochitepec"
"res_custom_city_mx_mor_029","base.mx","base.state_mx_mor","Yautepec"
"res_custom_city_mx_mor_030","base.mx","base.state_mx_mor","Yecapixtla"
"res_custom_city_mx_mor_031","base.mx","base.state_mx_mor","Zacatepec"
"res_custom_city_mx_mor_032","base.mx","base.state_mx_mor","Zacualpan"
"res_custom_city_mx_mor_033","base.mx","base.state_mx_mor","Temoac"
"res_custom_city_mx_nay_001","base.mx","base.state_mx_nay","Acaponeta"
"res_custom_city_mx_nay_002","base.mx","base.state_mx_nay","Ahuacatlán"
"res_custom_city_mx_nay_003","base.mx","base.state_mx_nay","Amatlán de Cañas"
"res_custom_city_mx_nay_004","base.mx","base.state_mx_nay","Compostela"
"res_custom_city_mx_nay_005","base.mx","base.state_mx_nay","Huajicori"
"res_custom_city_mx_nay_006","base.mx","base.state_mx_nay","Ixtlán del Río"
"res_custom_city_mx_nay_007","base.mx","base.state_mx_nay","Jala"
"res_custom_city_mx_nay_008","base.mx","base.state_mx_nay","Xalisco"
"res_custom_city_mx_nay_009","base.mx","base.state_mx_nay","Del Nayar"
"res_custom_city_mx_nay_010","base.mx","base.state_mx_nay","Rosamorada"
"res_custom_city_mx_nay_011","base.mx","base.state_mx_nay","Ruíz"
"res_custom_city_mx_nay_012","base.mx","base.state_mx_nay","San Blas"
"res_custom_city_mx_nay_013","base.mx","base.state_mx_nay","San Pedro Lagunillas"
"res_custom_city_mx_nay_014","base.mx","base.state_mx_nay","Santa María del Oro"
"res_custom_city_mx_nay_015","base.mx","base.state_mx_nay","Santiago Ixcuintla"
"res_custom_city_mx_nay_016","base.mx","base.state_mx_nay","Tecuala"
"res_custom_city_mx_nay_017","base.mx","base.state_mx_nay","Tepic"
"res_custom_city_mx_nay_018","base.mx","base.state_mx_nay","Tuxpan"
"res_custom_city_mx_nay_019","base.mx","base.state_mx_nay","La Yesca"
"res_custom_city_mx_nay_020","base.mx","base.state_mx_nay","Bahía de Banderas"
"res_custom_city_mx_nle_001","base.mx","base.state_mx_nl","Abasolo"
"res_custom_city_mx_nle_002","base.mx","base.state_mx_nl","Agualeguas"
"res_custom_city_mx_nle_003","base.mx","base.state_mx_nl","Los Aldamas"
"res_custom_city_mx_nle_004","base.mx","base.state_mx_nl","Allende"
"res_custom_city_mx_nle_005","base.mx","base.state_mx_nl","Anáhuac"
"res_custom_city_mx_nle_006","base.mx","base.state_mx_nl","Apodaca"
"res_custom_city_mx_nle_007","base.mx","base.state_mx_nl","Aramberri"
"res_custom_city_mx_nle_008","base.mx","base.state_mx_nl","Bustamante"
"res_custom_city_mx_nle_009","base.mx","base.state_mx_nl","Cadereyta Jiménez"
"res_custom_city_mx_nle_010","base.mx","base.state_mx_nl","El Carmen"
"res_custom_city_mx_nle_011","base.mx","base.state_mx_nl","Cerralvo"
"res_custom_city_mx_nle_012","base.mx","base.state_mx_nl","Ciénega de Flores"
"res_custom_city_mx_nle_013","base.mx","base.state_mx_nl","China"
"res_custom_city_mx_nle_014","base.mx","base.state_mx_nl","Doctor Arroyo"
"res_custom_city_mx_nle_015","base.mx","base.state_mx_nl","Doctor Coss"
"res_custom_city_mx_nle_016","base.mx","base.state_mx_nl","Doctor González"
"res_custom_city_mx_nle_017","base.mx","base.state_mx_nl","Galeana"
